spine_category,category_number,site,site_cervical,site_thoracic,site_lumbar,diagnosis,icd10_code,three_digit,chapter,sub_chapter,major,dx_lower,site_number
Infection,4,all,TRUE,TRUE,TRUE,"Enteropathic arthropathies, vertebrae",M07.68,M07,Diseases of the musculoskeletal system and connective tissue,Inflammatory Polyarthropathies,Enteropathic arthropathies,"enteropathic arthropathies, vertebrae",6
Infection,4,all,TRUE,TRUE,TRUE,"Arthropathy following intestinal bypass, vertebrae",M02.08,M02,Diseases of the musculoskeletal system and connective tissue,Infectious Arthropathies,Postinfective and reactive arthropathies,"arthropathy following intestinal bypass, vertebrae",6
Infection,4,all,TRUE,TRUE,TRUE,"Postdysenteric arthropathy, vertebrae",M02.18,M02,Diseases of the musculoskeletal system and connective tissue,Infectious Arthropathies,Postinfective and reactive arthropathies,"postdysenteric arthropathy, vertebrae",6
Infection,4,all,TRUE,TRUE,TRUE,"Postimmunization arthropathy, vertebrae",M02.28,M02,Diseases of the musculoskeletal system and connective tissue,Infectious Arthropathies,Postinfective and reactive arthropathies,"postimmunization arthropathy, vertebrae",6
Infection,4,all,TRUE,TRUE,TRUE,"Reiter's disease, vertebrae",M02.38,M02,Diseases of the musculoskeletal system and connective tissue,Infectious Arthropathies,Postinfective and reactive arthropathies,"reiter's disease, vertebrae",6
Infection,4,all,TRUE,TRUE,TRUE,"Other reactive arthropathies, vertebrae",M02.88,M02,Diseases of the musculoskeletal system and connective tissue,Infectious Arthropathies,Postinfective and reactive arthropathies,"other reactive arthropathies, vertebrae",6
Infection,4,all,TRUE,TRUE,TRUE,"Staphylococcal arthritis, vertebrae",M00.08,M00,Diseases of the musculoskeletal system and connective tissue,Infectious Arthropathies,Pyogenic arthritis,"staphylococcal arthritis, vertebrae",6
Infection,4,all,TRUE,TRUE,TRUE,"Pneumococcal arthritis, vertebrae",M00.18,M00,Diseases of the musculoskeletal system and connective tissue,Infectious Arthropathies,Pyogenic arthritis,"pneumococcal arthritis, vertebrae",6
Infection,4,all,TRUE,TRUE,TRUE,"Other streptococcal arthritis, vertebrae",M00.28,M00,Diseases of the musculoskeletal system and connective tissue,Infectious Arthropathies,Pyogenic arthritis,"other streptococcal arthritis, vertebrae",6
Infection,4,all,TRUE,TRUE,TRUE,"Arthritis due to other bacteria, vertebrae",M00.88,M00,Diseases of the musculoskeletal system and connective tissue,Infectious Arthropathies,Pyogenic arthritis,"arthritis due to other bacteria, vertebrae",6
Infection,4,all,TRUE,TRUE,TRUE,Direct infection of vertebrae in infectious and parasitic diseases classified elsewhere,M01.X8,M01,Diseases of the musculoskeletal system and connective tissue,Infectious Arthropathies,Direct infect of joint in infec/parastc dis classd elswhr,direct infection of vertebrae in infectious and parasitic diseases classified elsewhere,6
Infection,4,all,TRUE,TRUE,TRUE,Intraspinal abscess and granuloma,G06.1,G06,Diseases of the nervous system,Inflammatory Diseases Of The Central Nervous System,Intracranial and intraspinal abscess and granuloma,intraspinal abscess and granuloma,6
Infection,4,all,TRUE,TRUE,TRUE,"Extradural and subdural abscess, unspecified",G06.2,G06,Diseases of the nervous system,Inflammatory Diseases Of The Central Nervous System,Intracranial and intraspinal abscess and granuloma,"extradural and subdural abscess, unspecified",6
Infection,4,all,TRUE,TRUE,TRUE,Intracranial and intraspinal abscess and granuloma in diseases classified elsewhere,G07.,G07,Diseases of the nervous system,Inflammatory Diseases Of The Central Nervous System,Intcrn & intraspinal abscs & granuloma in dis classd elswhr,intracranial and intraspinal abscess and granuloma in diseases classified elsewhere,6
Infection,4,all,TRUE,TRUE,TRUE,Intracranial and intraspinal phlebitis and thrombophlebitis,G08.,G08,Diseases of the nervous system,Inflammatory Diseases Of The Central Nervous System,Intracranial and intraspinal phlebitis and thrombophlebitis,intracranial and intraspinal phlebitis and thrombophlebitis,6
Infection,4,all,TRUE,TRUE,TRUE,Tuberculoma of brain and spinal cord,A17.81,A17,Certain infectious and parasitic diseases,Tuberculosis,Tuberculosis of nervous system,tuberculoma of brain and spinal cord,6
Infection,4,all,TRUE,TRUE,TRUE,Tuberculosis of spine,A18.01,A18,Certain infectious and parasitic diseases,Tuberculosis,Tuberculosis of other organs,tuberculosis of spine,6
Tumor,5,thoracic,FALSE,TRUE,FALSE,Benign neoplasm of other specified intrathoracic organs,D15.7,D15,Neoplasms,"Benign Neoplasms, Except Benign Neuroendocrine Tumors",Benign neoplasm of other and unsp intrathoracic organs,benign neoplasm of other specified intrathoracic organs,3
Tumor,5,thoracic,FALSE,TRUE,FALSE,"Benign neoplasm of intrathoracic organ, unspecified",D15.9,D15,Neoplasms,"Benign Neoplasms, Except Benign Neuroendocrine Tumors",Benign neoplasm of other and unsp intrathoracic organs,"benign neoplasm of intrathoracic organ, unspecified",3
Tumor,5,thoracic,FALSE,TRUE,FALSE,Benign lipomatous neoplasm of intrathoracic organs,D17.4,D17,Neoplasms,"Benign Neoplasms, Except Benign Neuroendocrine Tumors",Benign lipomatous neoplasm,benign lipomatous neoplasm of intrathoracic organs,3
Tumor,5,thoracic,FALSE,TRUE,FALSE,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes,C77.1,C77,Neoplasms,"Malignant Neoplasms Of Ill-Defined, Other Secondary And Unspecified Sites",Secondary malignant neoplasm of other and unspecified sites,secondary and unspecified malignant neoplasm of intrathoracic lymph nodes,3
Tumor,5,all,TRUE,TRUE,TRUE,Osteitis deformans of vertebrae,M88.1,M88,Diseases of the musculoskeletal system and connective tissue,Other Osteopathies,Osteitis deformans [Paget's disease of bone],osteitis deformans of vertebrae,6
Tumor,5,all,TRUE,TRUE,TRUE,Osteitis deformans of other bones,M88.88,M88,Diseases of the musculoskeletal system and connective tissue,Other Osteopathies,Osteitis deformans [Paget's disease of bone],osteitis deformans of other bones,6
Tumor,5,all,TRUE,TRUE,TRUE,Osteitis deformans of multiple sites,M88.89,M88,Diseases of the musculoskeletal system and connective tissue,Other Osteopathies,Osteitis deformans [Paget's disease of bone],osteitis deformans of multiple sites,6
Tumor,5,all,TRUE,TRUE,TRUE,Osteitis deformans of unspecified bone,M88.9,M88,Diseases of the musculoskeletal system and connective tissue,Other Osteopathies,Osteitis deformans [Paget's disease of bone],osteitis deformans of unspecified bone,6
Tumor,5,all,TRUE,TRUE,TRUE,Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality,D46.C,D46,Neoplasms,"Neoplasms Of Uncertain Behavior, Polycythemia Vera And Myelodysplastic Syndromes",Myelodysplastic syndromes,myelodysplastic syndrome with isolated del(5q) chromosomal abnormality,6
Tumor,5,all,TRUE,TRUE,TRUE,Other myelodysplastic syndromes,D46.Z,D46,Neoplasms,"Neoplasms Of Uncertain Behavior, Polycythemia Vera And Myelodysplastic Syndromes",Myelodysplastic syndromes,other myelodysplastic syndromes,6
Tumor,5,all,TRUE,TRUE,TRUE,"Myelodysplastic syndrome, unspecified",D46.9,D46,Neoplasms,"Neoplasms Of Uncertain Behavior, Polycythemia Vera And Myelodysplastic Syndromes",Myelodysplastic syndromes,"myelodysplastic syndrome, unspecified",6
Tumor,5,all,TRUE,TRUE,TRUE,Benign lipomatous neoplasm of spermatic cord,D17.6,D17,Neoplasms,"Benign Neoplasms, Except Benign Neuroendocrine Tumors",Benign lipomatous neoplasm,benign lipomatous neoplasm of spermatic cord,6
Tumor,5,all,TRUE,TRUE,TRUE,Chronic myeloproliferative disease,D47.1,D47,Neoplasms,"Neoplasms Of Uncertain Behavior, Polycythemia Vera And Myelodysplastic Syndromes","Oth neoplm of uncrt behav of lymphoid, hematpoetc & rel tiss",chronic myeloproliferative disease,6
Tumor,5,all,TRUE,TRUE,TRUE,Osteomyelofibrosis,D47.4,D47,Neoplasms,"Neoplasms Of Uncertain Behavior, Polycythemia Vera And Myelodysplastic Syndromes","Oth neoplm of uncrt behav of lymphoid, hematpoetc & rel tiss",osteomyelofibrosis,6
Tumor,5,all,TRUE,TRUE,TRUE,"Osteitis deformans in neoplastic diseases, other site",M90.68,M90,Diseases of the musculoskeletal system and connective tissue,Other Osteopathies,Osteopathies in diseases classified elsewhere,"osteitis deformans in neoplastic diseases, other site",6
Tumor,5,all,TRUE,TRUE,TRUE,"Osteitis deformans in neoplastic diseases, multiple sites",M90.69,M90,Diseases of the musculoskeletal system and connective tissue,Other Osteopathies,Osteopathies in diseases classified elsewhere,"osteitis deformans in neoplastic diseases, multiple sites",6
Tumor,5,all,TRUE,TRUE,TRUE,Benign neoplasm of vertebral column,D16.6,D16,Neoplasms,"Benign Neoplasms, Except Benign Neuroendocrine Tumors",Benign neoplasm of bone and articular cartilage,benign neoplasm of vertebral column,6
Tumor,5,all,TRUE,TRUE,TRUE,Benign neoplasm of spinal meninges,D32.1,D32,Neoplasms,"Benign Neoplasms, Except Benign Neuroendocrine Tumors",Benign neoplasm of meninges,benign neoplasm of spinal meninges,6
Tumor,5,all,TRUE,TRUE,TRUE,Neoplasm of uncertain behavior of spinal meninges,D42.1,D42,Neoplasms,"Neoplasms Of Uncertain Behavior, Polycythemia Vera And Myelodysplastic Syndromes",Neoplasm of uncertain behavior of meninges,neoplasm of uncertain behavior of spinal meninges,6
Tumor,5,all,TRUE,TRUE,TRUE,Malignant neoplasm of spinal cord,C72.0,C72,Neoplasms,"Malignant Neoplasms Of Eye, Brain And Other Parts Of Central Nervous System","Malig neoplm of spinal cord, cranial nerves and oth prt cnsl",malignant neoplasm of spinal cord,6
Tumor,5,all,TRUE,TRUE,TRUE,Malignant neoplasm of cauda equina,C72.1,C72,Neoplasms,"Malignant Neoplasms Of Eye, Brain And Other Parts Of Central Nervous System","Malig neoplm of spinal cord, cranial nerves and oth prt cnsl",malignant neoplasm of cauda equina,6
Tumor,5,all,TRUE,TRUE,TRUE,Malignant neoplasm of spinal meninges,C70.1,C70,Neoplasms,"Malignant Neoplasms Of Eye, Brain And Other Parts Of Central Nervous System",Malignant neoplasm of meninges,malignant neoplasm of spinal meninges,6
Tumor,5,all,TRUE,TRUE,TRUE,Malignant neoplasm of vertebral column,C41.2,C41,Neoplasms,Malignant Neoplasms Of Bone And Articular Cartilage,Malignant neoplasm of bone/artic cartl of and unsp sites,malignant neoplasm of vertebral column,6
Congenital,6,lumbar,FALSE,FALSE,TRUE,"Congenital lordosis, lumbar region",Q76.426,Q76,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations And Deformations Of The Musculoskeletal System,Congenital malformations of spine and bony thorax,"congenital lordosis, lumbar region",1
Congenital,6,lumbar,FALSE,FALSE,TRUE,"Congenital lordosis, lumbosacral region",Q76.427,Q76,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations And Deformations Of The Musculoskeletal System,Congenital malformations of spine and bony thorax,"congenital lordosis, lumbosacral region",1
Congenital,6,lumbar,FALSE,FALSE,TRUE,"Congenital lordosis, sacral and sacrococcygeal region",Q76.428,Q76,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations And Deformations Of The Musculoskeletal System,Congenital malformations of spine and bony thorax,"congenital lordosis, sacral and sacrococcygeal region",1
Congenital,6,lumbar,FALSE,FALSE,TRUE,Lumbar spina bifida with hydrocephalus,Q05.2,Q05,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations Of The Nervous System,Spina bifida,lumbar spina bifida with hydrocephalus,1
Congenital,6,lumbar,FALSE,FALSE,TRUE,Sacral spina bifida with hydrocephalus,Q05.3,Q05,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations Of The Nervous System,Spina bifida,sacral spina bifida with hydrocephalus,1
Congenital,6,lumbar,FALSE,FALSE,TRUE,Lumbar spina bifida without hydrocephalus,Q05.7,Q05,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations Of The Nervous System,Spina bifida,lumbar spina bifida without hydrocephalus,1
Congenital,6,lumbar,FALSE,FALSE,TRUE,Sacral spina bifida without hydrocephalus,Q05.8,Q05,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations Of The Nervous System,Spina bifida,sacral spina bifida without hydrocephalus,1
Congenital,6,thoracolumbar,FALSE,TRUE,TRUE,"Congenital kyphosis, thoracolumbar region",Q76.415,Q76,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations And Deformations Of The Musculoskeletal System,Congenital malformations of spine and bony thorax,"congenital kyphosis, thoracolumbar region",2
Congenital,6,thoracolumbar,FALSE,TRUE,TRUE,"Congenital lordosis, thoracolumbar region",Q76.425,Q76,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations And Deformations Of The Musculoskeletal System,Congenital malformations of spine and bony thorax,"congenital lordosis, thoracolumbar region",2
Congenital,6,thoracic,FALSE,TRUE,FALSE,"Congenital kyphosis, thoracic region",Q76.414,Q76,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations And Deformations Of The Musculoskeletal System,Congenital malformations of spine and bony thorax,"congenital kyphosis, thoracic region",3
Congenital,6,thoracic,FALSE,TRUE,FALSE,Thoracic spina bifida with hydrocephalus,Q05.1,Q05,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations Of The Nervous System,Spina bifida,thoracic spina bifida with hydrocephalus,3
Congenital,6,thoracic,FALSE,TRUE,FALSE,Thoracic spina bifida without hydrocephalus,Q05.6,Q05,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations Of The Nervous System,Spina bifida,thoracic spina bifida without hydrocephalus,3
Congenital,6,cervicothoracic,TRUE,TRUE,FALSE,"Congenital kyphosis, cervicothoracic region",Q76.413,Q76,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations And Deformations Of The Musculoskeletal System,Congenital malformations of spine and bony thorax,"congenital kyphosis, cervicothoracic region",4
Congenital,6,cervical,TRUE,FALSE,FALSE,"Congenital kyphosis, occipito-atlanto-axial region",Q76.411,Q76,"Congenital malformations, deformations and chromosomal abnormalities",Congenital Malformations And Deformations Of The Musculoskeletal System,Congenital malformations of spine and bony thorax,"congenital kyphosis, occipito-atlanto-axial region",5
